,favorite_count,tweet_id,retweet_count,text,timestamp,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
72,254,667861340749471744,84,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,2015-11-21 00:25:26 +0000,9,10,a,None,None,None,None,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1,Malamute,0.967275,True,Siberian_Husky,0.0161675,True,Eskimo_Dog,0.0112774,True
73,3153,667866724293877760,1100,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,2015-11-21 00:46:50 +0000,10,10,Shaggy,None,None,None,None,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,1,Jigsaw_Puzzle,1.0,False,Prayer_Rug,1.0113e-08,False,Doormat,1.7401699999999998e-10,False
74,662,667873844930215936,437,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,2015-11-21 01:15:07 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUTDtyGXIAARxus.jpg,1,Common_Iguana,0.999647,False,Frilled_Lizard,0.00018115,False,African_Chameleon,0.000128357,False
75,1997,667886921285246976,1170,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,2015-11-21 02:07:05 +0000,11,10,Erik,None,None,None,None,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1,Pomeranian,0.8004319999999999,True,Pekinese,0.168445,True,Chihuahua,0.00894952,True
76,893,667902449697558528,394,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,2015-11-21 03:08:47 +0000,9,10,Cleopatricia,None,None,None,None,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,1,Norwegian_Elkhound,0.298881,True,Malamute,0.279479,True,Eskimo_Dog,0.198428,True
77,520,667911425562669056,325,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,2015-11-21 03:44:27 +0000,5,10,None,None,None,None,None,https://pbs.twimg.com/media/CUTl5m1WUAAabZG.jpg,1,Frilled_Lizard,0.257695,False,Ox,0.23516,False,Triceratops,0.0853169,False
78,703,668113020489474048,264,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,2015-11-21 17:05:31 +0000,6,10,Alfie,None,None,None,None,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,1,Pembroke,0.548896,True,Cardigan,0.191101,True,Collie,0.0598141,True
79,591,668142349051129856,306,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,2015-11-21 19:02:04 +0000,2,10,None,None,None,None,None,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,1,Angora,0.918834,False,Hen,0.037793400000000005,False,Wood_Rabbit,0.0110149,False
80,517,668154635664932864,335,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,2015-11-21 19:50:53 +0000,9,10,None,None,None,None,None,https://pbs.twimg.com/media/CUXDGR2WcAAUQKz.jpg,1,Arctic_Fox,0.473584,False,Wallaby,0.261411,False,White_Wolf,0.0809478,False
81,521,668171859951755264,207,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,2015-11-21 20:59:20 +0000,7,10,a,None,None,None,None,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,1,Chihuahua,0.664834,True,Cowboy_Boot,0.060343,False,Giant_Panda,0.0598375,False
82,689,668190681446379520,208,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,2015-11-21 22:14:07 +0000,12,10,Skittles,None,None,None,None,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1,Blenheim_Spaniel,0.958402,True,Cocker_Spaniel,0.0267643,True,Welsh_Springer_Spaniel,0.00778991,True
83,533,668221241640230912,214,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,2015-11-22 00:15:33 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,1,Chow,0.395101,True,Golden_Retriever,0.372115,True,Labrador_Retriever,0.148785,True
84,323,668226093875376128,114,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,2015-11-22 00:34:50 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,1,Trombone,0.390339,False,Cornet,0.314149,False,French_Horn,0.255182,False
85,6558,668237644992782336,3068,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,2015-11-22 01:20:44 +0000,10,10,Torque,None,None,None,None,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,1,Chow,0.8093199999999999,True,Minivan,0.07131069999999999,False,Pekinese,0.0378696,True
86,1053,668248472370458624,523,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,2015-11-22 02:03:45 +0000,8,10,Bisquick,None,None,None,None,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1,Chihuahua,0.7345470000000001,True,Miniature_Pinscher,0.06829439999999999,True,Toy_Terrier,0.0463671,True
87,1379,668256321989451776,664,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,2015-11-22 02:34:57 +0000,13,10,Jareld,None,None,None,None,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1,Canoe,0.407683,False,Paddle,0.11555,False,Pembroke,0.0944294,True
88,588,668268907921326080,258,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,2015-11-22 03:24:58 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1,Pembroke,0.48483,True,Cardigan,0.425303,True,Basenji,0.0147535,True
89,877,668274247790391296,248,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,2015-11-22 03:46:11 +0000,10,10,Sophie,None,None,None,None,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1,Soft-Coated_Wheaten_Terrier,0.406374,True,Lakeland_Terrier,0.263854,True,Toy_Poodle,0.150844,True
90,530,668286279830867968,149,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,2015-11-22 04:33:59 +0000,11,10,Rusty,None,None,None,None,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1,Golden_Retriever,0.215944,True,Basset,0.189214,True,Cardigan,0.11301,True
91,261,668291999406125056,34,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,2015-11-22 04:56:43 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,1,Web_Site,0.995535,False,Skunk,0.00136349,False,Badger,0.00068565,False
92,652,668297328638447616,318,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,2015-11-22 05:17:54 +0000,9,10,None,None,None,None,None,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,1,King_Penguin,0.606747,False,Ice_Bear,0.264221,False,Eskimo_Dog,0.0327838,True
93,934,668466899341221888,553,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,2015-11-22 16:31:42 +0000,4,10,a,None,None,None,None,https://pbs.twimg.com/media/CUbfGbbWoAApZth.jpg,1,Shopping_Basket,0.398361,False,Hamper,0.363222,False,Bassinet,0.0841735,False
94,434,668496999348633600,145,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,2015-11-22 18:31:19 +0000,8,10,Jo,None,None,None,None,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,1,Staffordshire_Bullterrier,0.412879,True,Miniature_Pinscher,0.16148800000000002,True,American_Staffordshire_Terrier,0.112495,True
95,343,668507509523615744,115,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,2015-11-22 19:13:05 +0000,10,10,a,None,None,None,None,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,1,Basenji,0.0553794,True,Shetland_Sheepdog,0.0543221,True,Whippet,0.0519134,True
96,493,668528771708952576,241,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,2015-11-22 20:37:34 +0000,12,10,Gòrdón,None,None,None,None,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,1,Labrador_Retriever,0.195835,True,Kuvasz,0.121607,True,English_Setter,0.08146439999999999,True
97,491,668542336805281792,230,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,2015-11-22 21:31:28 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,1,American_Staffordshire_Terrier,0.267695,True,French_Bulldog,0.25405,True,Staffordshire_Bullterrier,0.212381,True
98,553,668544745690562560,248,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,2015-11-22 21:41:02 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUcl5jeWsAA6ufS.jpg,1,Bearskin,0.42787,False,Bow,0.258858,False,Panpipe,0.0215626,False
99,262,668567822092664832,62,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,2015-11-22 23:12:44 +0000,11,10,Marvin,None,None,None,None,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,1,Shih-Tzu,0.985649,True,Lhasa,0.00707832,True,Pekinese,0.00305323,True
100,644,668614819948453888,339,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,2015-11-23 02:19:29 +0000,7,10,a,None,None,None,None,https://pbs.twimg.com/media/CUdloW8WEAAxB_Y.jpg,1,Bustard,0.380772,False,Pelican,0.100554,False,Crane,0.0847135,False
101,209,668620235289837568,45,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,2015-11-23 02:41:01 +0000,10,10,Kallie,None,None,None,None,https://pbs.twimg.com/media/CUdqjvAWUAANfoU.jpg,1,Crash_Helmet,0.757942,False,Toaster,0.0374968,False,Mouse,0.0272709,False
102,1535,668623201287675904,845,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,2015-11-23 02:52:48 +0000,10,10,Jomathan,None,None,None,None,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,4,Chihuahua,0.708163,True,Pomeranian,0.0913719,True,Titi,0.0673255,False
103,415,668625577880875008,140,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,2015-11-23 03:02:14 +0000,10,10,Maks,None,None,None,None,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,1,Ox,0.0715361,False,Groenendael,0.0544548,True,Angora,0.045028,False
104,337,668627278264475648,122,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,2015-11-23 03:09:00 +0000,9,10,Timofy,None,None,None,None,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,1,French_Bulldog,0.965403,True,Pug,0.00860381,True,Boston_Bull,0.00800356,True
105,753,668631377374486528,346,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,2015-11-23 03:25:17 +0000,5,10,Zeek,None,None,None,None,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1,Miniature_Schnauzer,0.904549,True,Australian_Terrier,0.0225294,True,Silky_Terrier,0.015243200000000004,True
106,1102,668636665813057536,520,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,2015-11-23 03:46:18 +0000,10,10,an,None,None,None,None,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,1,Komondor,0.999956,True,Llama,4.3098100000000013e-05,False,Ram,2.1609e-07,False
107,1131,668641109086707712,571,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,2015-11-23 04:03:57 +0000,10,10,Hanz,None,None,None,None,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,1,Vacuum,0.432594,False,Pug,0.146311,True,Toilet_Tissue,0.0245003,False
108,558,668655139528511488,233,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,2015-11-23 04:59:42 +0000,11,10,Winifred,None,None,None,None,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1,Beagle,0.31911,True,Italian_Greyhound,0.103338,True,Basenji,0.09193,True
109,743,668779399630725120,403,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,2015-11-23 13:13:28 +0000,10,10,Kevon,None,None,None,None,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,1,Chesapeake_Bay_Retriever,0.285508,True,Weimaraner,0.146832,True,Black-Footed_Ferret,0.0608648,False
110,605,668815180734689280,289,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,2015-11-23 15:35:39 +0000,7,10,a,None,None,None,None,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,1,Redbone,0.461172,True,Italian_Greyhound,0.270733,True,Miniature_Pinscher,0.109752,True
111,463,668826086256599040,150,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,2015-11-23 16:18:59 +0000,10,10,Banditt,None,None,None,None,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1,Malinois,0.640185,True,Irish_Terrier,0.1537,True,Rhodesian_Ridgeback,0.0684565,True
112,479,668852170888998912,178,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,2015-11-23 18:02:38 +0000,11,10,Bobb,None,None,None,None,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1,Golden_Retriever,0.903529,True,Tibetan_Mastiff,0.041497000000000006,True,Kuvasz,0.0225005,True
113,560,668872652652679168,321,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,2015-11-23 19:24:02 +0000,11,10,Amélie,None,None,None,None,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,1,Teddy,0.413379,False,Pillow,0.325623,False,Miniature_Schnauzer,0.0355366,True
114,336,668902994700836864,107,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,2015-11-23 21:24:36 +0000,11,10,Lambeau,None,None,None,None,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1,Brittany_Spaniel,0.828425,True,Ibizan_Hound,0.043082,True,Blenheim_Spaniel,0.0280036,True
115,751,668960084974809088,262,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,2015-11-24 01:11:27 +0000,10,10,Jaycob,None,None,None,None,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,1,Shower_Curtain,0.226309,False,Chesapeake_Bay_Retriever,0.165878,True,Bathtub,0.0567261,False
116,837,668979806671884288,377,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,2015-11-24 02:29:49 +0000,12,10,Chaz,None,None,None,None,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1,Golden_Retriever,0.608537,True,Irish_Setter,0.097078,True,Redbone,0.0760222,True
117,568,668981893510119424,333,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,2015-11-24 02:38:07 +0000,4,10,None,None,None,None,None,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,1,Jellyfish,0.447246,False,Coral_Reef,0.238625,False,Goldfish,0.0402269,False
118,575,668986018524233728,182,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,2015-11-24 02:54:30 +0000,9,10,Ruby,None,None,None,None,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,1,Doormat,0.976103,False,Chihuahua,0.00563972,True,Norfolk_Terrier,0.00391265,True
119,953,668988183816871936,513,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,2015-11-24 03:03:06 +0000,7,10,None,None,None,None,None,https://pbs.twimg.com/media/CUi5M7TXIAAY0gj.jpg,1,Arabian_Camel,0.999614,False,Bison,0.00022809,False,Llama,6.71787e-05,False
120,719,668989615043424256,352,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,2015-11-24 03:08:48 +0000,3,10,Bernie,None,None,None,None,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,1,Pug,0.917326,True,Waffle_Iron,0.014917500000000004,False,Chihuahua,0.0135244,True
121,461,668994913074286592,252,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,2015-11-24 03:29:51 +0000,5,10,None,None,None,None,None,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,1,Hog,0.11378900000000003,False,English_Springer,0.0897633,True,French_Bulldog,0.08218639999999999,True
122,22002,669000397445533696,6897,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,2015-11-24 03:51:38 +0000,11,10,Terrance,None,None,None,None,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1,Pembroke,0.82294,True,Cardigan,0.177035,True,Basenji,2.33526e-05,True
123,608,669006782128353280,269,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,2015-11-24 04:17:01 +0000,12,10,Tucker,None,None,None,None,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,1,Chihuahua,0.127178,True,Italian_Greyhound,0.05421469999999999,True,Pillow,0.0485916,False
124,778,669015743032369152,398,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,2015-11-24 04:52:37 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,1,Comic_Book,0.275927,False,Bib,0.173516,False,Jersey,0.073911,False
125,691,669037058363662336,333,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",2015-11-24 06:17:19 +0000,10,10,None,None,None,None,None,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1,Chihuahua,0.803528,True,Pomeranian,0.0538711,True,Chow,0.0322574,True
126,1070,669203728096960512,516,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,2015-11-24 17:19:36 +0000,9,10,Samsom,None,None,None,None,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1,Pug,0.910452,True,French_Bulldog,0.0550896,True,Chihuahua,0.0148966,True
127,468,669214165781868544,181,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,2015-11-24 18:01:05 +0000,10,10,Jaspers,None,None,None,None,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,1,Minivan,0.435396,False,Police_Van,0.310143,False,Minibus,0.068201,False
128,522,669324657376567296,221,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,2015-11-25 01:20:08 +0000,11,10,Ralf,None,None,None,None,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,1,Seashore,0.201659,False,Cardigan,0.131544,True,Sandbar,0.10143,False
